participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date,utcTime
1,1,1,experiment,standing,4,44,noswitch,congruant,dashed,square,yellow,right,right,yes,0.5369448661804199,2021-11-10 10:22:00,1636562271.8891952
1,1,1,experiment,standing,4,45,noswitch,congruant,dashed,square,yellow,right,right,yes,0.4251079559326172,2021-11-10 10:22:00,1636562273.6607912
1,1,1,experiment,standing,4,46,switch,incongruant,solid,triangle,blue,left,left,yes,0.3538379669189453,2021-11-10 10:22:00,1636562275.3725832
1,1,1,experiment,standing,4,47,noswitch,congruant,solid,square,blue,left,left,yes,0.2982170581817627,2021-11-10 10:22:00,1636562277.024856
1,1,1,experiment,standing,4,48,switch,incongruant,dashed,square,yellow,right,right,yes,0.588533878326416,2021-11-10 10:22:00,1636562278.9777334
1,1,1,experiment,standing,4,49,switch,incongruant,solid,triangle,blue,left,left,yes,0.3548049926757812,2021-11-10 10:22:00,1636562280.68918
1,1,1,experiment,sitting,1,1,buffer,buffer,dashed,triangle,blue,left,left,yes,0.6455478668212891,2021-11-10 10:22:00,1636562382.3312926
1,1,1,experiment,sitting,1,2,switch,congruant,solid,square,blue,left,left,yes,0.4528708457946777,2021-11-10 10:22:00,1636562384.104887
1,1,1,experiment,sitting,1,3,switch,congruant,dashed,triangle,blue,left,left,yes,0.6916670799255371,2021-11-10 10:22:00,1636562386.1135626
1,1,1,experiment,sitting,1,4,switch,congruant,solid,triangle,blue,left,left,yes,0.4525771141052246,2021-11-10 10:22:00,1636562387.8849208
1,1,1,experiment,sitting,1,5,switch,incongruant,dashed,square,yellow,right,right,yes,0.5837020874023438,2021-11-10 10:22:00,1636562389.8369884
1,1,1,experiment,sitting,1,6,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.7153291702270508,2021-11-10 10:22:00,1636562391.906811
1,1,1,experiment,sitting,1,7,noswitch,incongruant,dashed,square,blue,right,right,yes,0.4954421520233154,2021-11-10 10:22:00,1636562393.7375286
1,1,1,experiment,sitting,1,8,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,1.2872560024261477,2021-11-10 10:22:00,1636562396.33854
1,1,1,experiment,sitting,1,9,switch,congruant,solid,triangle,blue,left,left,yes,0.4765679836273193,2021-11-10 10:22:00,1636562398.1695766
1,1,1,experiment,sitting,1,10,noswitch,congruant,solid,square,blue,left,left,yes,0.3181240558624267,2021-11-10 10:22:00,1636562399.8244371
1,1,1,experiment,sitting,1,11,switch,incongruant,dashed,square,yellow,right,right,yes,0.4413268566131592,2021-11-10 10:22:00,1636562401.597172
1,1,1,experiment,sitting,1,12,noswitch,congruant,dashed,square,blue,right,right,yes,0.6804120540618896,2021-11-10 10:22:00,1636562403.6047013
1,1,1,experiment,sitting,1,13,noswitch,congruant,dashed,square,blue,right,right,yes,0.3837330341339111,2021-11-10 10:22:00,1636562405.317378
1,1,1,experiment,sitting,1,14,switch,incongruant,solid,square,blue,timeout,left,no,,2021-11-10 10:22:00,1636562408.094576
1,1,1,experiment,sitting,1,15,switch,incongruant,dashed,square,yellow,right,right,yes,0.7357192039489746,2021-11-10 10:22:00,1636562415.1587815
1,1,1,experiment,sitting,1,16,switch,congruant,solid,triangle,yellow,right,right,yes,0.4057729244232178,2021-11-10 10:22:00,1636562416.928748
1,1,1,experiment,sitting,1,17,switch,congruant,dashed,square,blue,left,right,no,1.047456979751587,2021-11-10 10:22:00,1636562419.2926629
1,1,1,experiment,sitting,1,18,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.9508271217346193,2021-11-10 10:22:00,1636562426.597196
1,1,1,experiment,sitting,1,19,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.3382802009582519,2021-11-10 10:22:00,1636562428.2505612
1,1,1,experiment,sitting,1,20,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3265531063079834,2021-11-10 10:22:00,1636562429.9032507
1,1,1,experiment,sitting,1,21,switch,incongruant,solid,triangle,yellow,right,right,yes,0.4816150665283203,2021-11-10 10:22:00,1636562431.739771
1,1,1,experiment,sitting,1,22,switch,incongruant,dashed,triangle,blue,left,left,yes,0.7475030422210693,2021-11-10 10:22:00,1636562433.8071356
1,1,1,experiment,sitting,1,23,switch,incongruant,solid,square,yellow,right,right,yes,0.4951508045196533,2021-11-10 10:22:00,1636562435.636318
1,1,1,experiment,sitting,1,24,noswitch,congruant,solid,square,yellow,right,right,yes,0.3340401649475097,2021-11-10 10:22:00,1636562437.3483684
1,1,1,experiment,sitting,1,25,switch,congruant,dashed,square,yellow,right,right,yes,0.4910979270935058,2021-11-10 10:22:00,1636562439.1793969
1,1,1,experiment,sitting,1,26,noswitch,congruant,dashed,square,blue,timeout,right,no,,2021-11-10 10:22:00,1636562441.899569
1,1,1,experiment,sitting,1,27,switch,congruant,solid,triangle,yellow,right,right,yes,1.366569995880127,2021-11-10 10:22:00,1636562449.6089563
1,1,1,experiment,sitting,1,28,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.4171650409698486,2021-11-10 10:22:00,1636562451.3794503
1,1,1,experiment,sitting,1,29,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.6964759826660156,2021-11-10 10:22:00,1636562453.448658
1,1,1,experiment,sitting,1,30,noswitch,incongruant,solid,square,blue,left,left,yes,0.3965420722961426,2021-11-10 10:22:00,1636562455.1608202
1,1,1,experiment,sitting,1,31,switch,congruant,dashed,triangle,yellow,left,left,yes,0.736799955368042,2021-11-10 10:22:00,1636562457.227805
1,1,1,experiment,sitting,1,32,switch,incongruant,solid,square,yellow,right,right,yes,0.9049689769744872,2021-11-10 10:22:00,1636562459.4771397
1,1,1,experiment,sitting,1,33,noswitch,congruant,solid,square,yellow,right,right,yes,0.3398451805114746,2021-11-10 10:22:00,1636562461.188481
1,1,1,experiment,sitting,1,34,noswitch,congruant,solid,square,yellow,right,right,yes,0.3907358646392822,2021-11-10 10:22:00,1636562462.9608526
1,1,1,experiment,sitting,1,35,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.7683560848236084,2021-11-10 10:22:00,1636562465.091518
1,1,1,experiment,sitting,1,36,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.5915260314941406,2021-11-10 10:22:00,1636562467.04078
1,1,1,experiment,sitting,1,37,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.5259110927581787,2021-11-10 10:22:00,1636562468.9355354
1,1,1,experiment,sitting,1,38,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.5675339698791504,2021-11-10 10:22:00,1636562470.8237872
1,1,1,experiment,sitting,1,39,switch,congruant,solid,triangle,blue,left,left,yes,0.4191479682922363,2021-11-10 10:22:00,1636562472.5938735
1,1,1,experiment,sitting,1,40,noswitch,congruant,solid,square,blue,left,left,yes,0.4756159782409668,2021-11-10 10:22:00,1636562474.424728
1,1,1,experiment,sitting,1,41,switch,incongruant,dashed,square,blue,timeout,right,no,,2021-11-10 10:22:00,1636562477.201793
1,1,1,experiment,sitting,1,42,switch,incongruant,solid,triangle,blue,left,left,yes,0.679908037185669,2021-11-10 10:22:00,1636562484.2011657
1,1,1,experiment,sitting,1,43,noswitch,congruant,solid,square,blue,left,left,yes,0.4457240104675293,2021-11-10 10:22:00,1636562485.9726863
1,1,1,experiment,sitting,1,44,switch,incongruant,dashed,square,yellow,right,right,yes,0.5324249267578125,2021-11-10 10:22:00,1636562487.8645887
1,1,1,experiment,sitting,1,45,switch,incongruant,solid,triangle,blue,left,left,yes,0.3943018913269043,2021-11-10 10:22:00,1636562489.5759263
1,1,1,experiment,sitting,1,46,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.4034781455993652,2021-11-10 10:22:00,1636562491.3464825
1,1,1,experiment,sitting,1,47,noswitch,congruant,solid,square,yellow,right,right,yes,0.5532739162445068,2021-11-10 10:22:00,1636562493.2362237
1,1,1,experiment,sitting,1,48,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.46828293800354,2021-11-10 10:22:00,1636562495.0675476
1,1,1,experiment,sitting,1,49,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.9294719696044922,2021-11-10 10:22:00,1636562497.3139338
1,1,1,experiment,sitting,2,1,buffer,buffer,dashed,triangle,yellow,left,left,yes,0.5107388496398926,2021-11-10 10:22:00,1636562507.7318103
1,1,1,experiment,sitting,2,2,switch,incongruant,solid,triangle,yellow,right,right,yes,0.7199690341949463,2021-11-10 10:22:00,1636562509.7998104
1,1,1,experiment,sitting,2,3,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.5101029872894287,2021-11-10 10:22:00,1636562511.6298816
1,1,1,experiment,sitting,2,4,noswitch,congruant,solid,triangle,blue,left,left,yes,0.986886978149414,2021-11-10 10:22:00,1636562513.934241
1,1,1,experiment,sitting,2,5,noswitch,congruant,solid,square,blue,left,left,yes,0.4543771743774414,2021-11-10 10:22:00,1636562515.706432
1,1,1,experiment,sitting,2,6,noswitch,incongruant,solid,square,yellow,right,right,yes,1.0745439529418943,2021-11-10 10:22:00,1636562518.1284227
1,1,1,experiment,sitting,2,7,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4370319843292236,2021-11-10 10:22:00,1636562519.898373
1,1,1,experiment,sitting,2,8,noswitch,incongruant,dashed,square,blue,right,right,yes,1.0590291023254397,2021-11-10 10:22:00,1636562522.326529
1,1,1,experiment,sitting,2,9,noswitch,congruant,dashed,square,blue,right,right,yes,0.7252919673919678,2021-11-10 10:22:00,1636562524.3932788
1,1,1,experiment,sitting,2,10,switch,congruant,solid,triangle,yellow,right,right,yes,0.9675211906433104,2021-11-10 10:22:00,1636562526.701161
1,1,1,experiment,sitting,2,11,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.7032558917999268,2021-11-10 10:22:00,1636562528.7732637
1,1,1,experiment,sitting,2,12,switch,incongruant,dashed,square,yellow,timeout,right,no,,2021-11-10 10:22:00,1636562531.5507083
1,1,1,experiment,sitting,2,13,switch,congruant,solid,square,yellow,right,right,yes,0.6353421211242676,2021-11-10 10:22:00,1636562538.5527534
1,1,1,experiment,sitting,2,14,switch,incongruant,dashed,triangle,blue,left,left,yes,0.882904052734375,2021-11-10 10:22:00,1636562540.8005323
1,1,1,experiment,sitting,2,15,switch,congruant,solid,square,blue,left,left,yes,0.6520709991455078,2021-11-10 10:22:00,1636562542.808888
1,1,1,experiment,sitting,2,16,switch,incongruant,dashed,square,yellow,right,right,yes,0.4930381774902344,2021-11-10 10:22:00,1636562544.6402445
1,1,1,experiment,sitting,2,17,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.46337890625,2021-11-10 10:22:00,1636562546.4719577
1,1,1,experiment,sitting,2,18,noswitch,incongruant,dashed,square,blue,right,right,yes,0.5279860496520996,2021-11-10 10:22:00,1636562548.36355
1,1,1,experiment,sitting,2,19,noswitch,congruant,dashed,square,yellow,right,right,yes,0.5338859558105469,2021-11-10 10:22:00,1636562550.2514849
1,1,1,experiment,sitting,2,20,switch,congruant,solid,square,yellow,right,right,yes,0.5071430206298828,2021-11-10 10:22:00,1636562552.1414356
1,1,1,experiment,sitting,2,21,switch,incongruant,dashed,triangle,yellow,right,left,no,1.136530876159668,2021-11-10 10:22:00,1636562554.625014
1,1,1,experiment,sitting,2,22,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.6257879734039307,2021-11-10 10:22:00,1636562561.5743694
1,1,1,experiment,sitting,2,23,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.4298510551452636,2021-11-10 10:22:00,1636562563.3458574
1,1,1,experiment,sitting,2,24,switch,congruant,solid,square,blue,left,left,yes,0.4210400581359863,2021-11-10 10:22:00,1636562565.1187708
1,1,1,experiment,sitting,2,25,switch,congruant,dashed,triangle,blue,left,left,yes,0.419490098953247,2021-11-10 10:22:00,1636562566.8889682
1,1,1,experiment,sitting,2,26,switch,congruant,solid,triangle,blue,left,left,yes,0.912585973739624,2021-11-10 10:22:00,1636562569.1353862
1,1,1,experiment,sitting,2,27,noswitch,congruant,solid,triangle,blue,left,left,yes,0.7695920467376709,2021-11-10 10:22:00,1636562571.261257
1,1,1,experiment,sitting,2,28,switch,incongruant,dashed,square,yellow,right,right,yes,0.5589702129364014,2021-11-10 10:22:00,1636562573.1510627
1,1,1,experiment,sitting,2,29,switch,congruant,solid,triangle,yellow,right,right,yes,0.3068082332611084,2021-11-10 10:22:00,1636562574.8041234
1,1,1,experiment,sitting,2,30,switch,incongruant,dashed,triangle,yellow,left,left,yes,1.14025616645813,2021-11-10 10:22:00,1636562577.2887104
1,1,1,experiment,sitting,2,31,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.3592240810394287,2021-11-10 10:22:00,1636562578.9994695
1,1,1,experiment,sitting,2,32,switch,incongruant,solid,square,yellow,right,right,yes,0.3106608390808105,2021-11-10 10:22:00,1636562580.6542258
1,1,1,experiment,sitting,2,33,switch,congruant,dashed,square,yellow,right,right,yes,0.4890499114990234,2021-11-10 10:22:00,1636562582.4830337
1,1,1,experiment,sitting,2,34,noswitch,congruant,dashed,square,blue,timeout,right,no,,2021-11-10 10:22:00,1636562585.2035391
1,1,1,experiment,sitting,2,35,switch,incongruant,solid,square,blue,left,left,yes,1.2817790508270264,2021-11-10 10:22:00,1636562592.792602
1,1,1,experiment,sitting,2,36,noswitch,congruant,solid,triangle,blue,left,left,yes,0.3832559585571289,2021-11-10 10:22:00,1636562594.5027244
1,1,1,experiment,sitting,2,37,noswitch,incongruant,solid,square,yellow,right,right,yes,0.3737821578979492,2021-11-10 10:22:00,1636562596.2203035
1,1,1,experiment,sitting,2,38,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.5241580009460449,2021-11-10 10:22:00,1636562598.1108868
1,1,1,experiment,sitting,2,39,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.412722110748291,2021-11-10 10:22:00,1636562599.8832097
1,1,1,experiment,sitting,2,40,noswitch,congruant,dashed,square,blue,right,right,yes,0.6657559871673584,2021-11-10 10:22:00,1636562601.8914382
1,1,1,experiment,sitting,2,41,switch,congruant,solid,triangle,yellow,right,right,yes,0.840205192565918,2021-11-10 10:22:00,1636562604.0800643
1,1,1,experiment,sitting,2,42,noswitch,congruant,solid,square,yellow,right,right,yes,0.5224349498748779,2021-11-10 10:22:00,1636562605.9720829
1,1,1,experiment,sitting,2,43,noswitch,incongruant,solid,square,blue,left,left,yes,0.5979249477386475,2021-11-10 10:22:00,1636562607.924755
1,1,1,experiment,sitting,2,44,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.3742249011993408,2021-11-10 10:22:00,1636562609.64318
1,1,1,experiment,sitting,2,45,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.5816271305084229,2021-11-10 10:22:00,1636562611.5922432
1,1,1,experiment,sitting,2,46,switch,congruant,solid,square,blue,left,left,yes,0.7412400245666504,2021-11-10 10:22:00,1636562613.6593084
1,1,1,experiment,sitting,2,47,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.4773809909820556,2021-11-10 10:22:00,1636562615.496059
1,1,1,experiment,sitting,2,48,switch,congruant,dashed,square,blue,right,right,yes,0.4952859878540039,2021-11-10 10:22:00,1636562617.328322
1,1,1,experiment,sitting,2,49,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.8491339683532715,2021-11-10 10:22:00,1636562619.522797
1,1,1,experiment,sitting,3,1,buffer,buffer,dashed,square,blue,right,right,yes,1.1523308753967283,2021-11-10 10:22:00,1636562628.076641
1,1,1,experiment,sitting,3,2,switch,congruant,solid,square,yellow,right,right,yes,0.5211479663848877,2021-11-10 10:22:00,1636562629.9679573
1,1,1,experiment,sitting,3,3,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.422368049621582,2021-11-10 10:22:00,1636562631.7405028
1,1,1,experiment,sitting,3,4,switch,congruant,dashed,triangle,yellow,left,left,yes,0.584326982498169,2021-11-10 10:22:00,1636562633.6909573
1,1,1,experiment,sitting,3,5,switch,incongruant,solid,triangle,yellow,right,right,yes,0.4480719566345215,2021-11-10 10:22:00,1636562635.5287683
1,1,1,experiment,sitting,3,6,switch,incongruant,dashed,triangle,blue,left,left,yes,0.4896759986877441,2021-11-10 10:22:00,1636562637.362852
1,1,1,experiment,sitting,3,7,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.3183259963989258,2021-11-10 10:22:00,1636562639.0160596
1,1,1,experiment,sitting,3,8,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.3560400009155273,2021-11-10 10:22:00,1636562640.7306814
1,1,1,experiment,sitting,3,9,switch,congruant,solid,triangle,yellow,right,right,yes,0.5712029933929443,2021-11-10 10:22:00,1636562642.6807024
1,1,1,experiment,sitting,3,10,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.3428401947021484,2021-11-10 10:22:00,1636562644.333522
1,1,1,experiment,sitting,3,11,switch,incongruant,solid,triangle,yellow,right,right,yes,0.7437710762023926,2021-11-10 10:22:00,1636562646.4604344
1,1,1,experiment,sitting,3,12,noswitch,incongruant,solid,square,blue,left,left,yes,0.9934778213500975,2021-11-10 10:22:00,1636562648.7652428
1,1,1,experiment,sitting,3,13,noswitch,incongruant,solid,square,yellow,right,right,yes,0.5430998802185059,2021-11-10 10:22:00,1636562650.6583335
1,1,1,experiment,sitting,3,14,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.3636999130249023,2021-11-10 10:22:00,1636562652.375248
1,1,1,experiment,sitting,3,15,switch,congruant,dashed,triangle,blue,left,left,yes,0.5730929374694824,2021-11-10 10:22:00,1636562654.2654238
1,1,1,experiment,sitting,3,16,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.416607141494751,2021-11-10 10:22:00,1636562656.038861
1,1,1,experiment,sitting,3,17,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.4103240966796875,2021-11-10 10:22:00,1636562657.809997
1,1,1,experiment,sitting,3,18,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.4187731742858886,2021-11-10 10:22:00,1636562659.5828905
1,1,1,experiment,sitting,3,19,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.8029420375823975,2021-11-10 10:22:00,1636562661.709002
1,1,1,experiment,sitting,3,20,switch,congruant,solid,triangle,blue,left,left,yes,0.5325949192047119,2021-11-10 10:22:00,1636562663.5973086
1,1,1,experiment,sitting,3,21,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.5361621379852295,2021-11-10 10:22:00,1636562665.4867191
1,1,1,experiment,sitting,3,22,noswitch,congruant,solid,square,yellow,timeout,right,no,,2021-11-10 10:22:00,1636562668.2085323
1,1,1,experiment,sitting,3,23,switch,congruant,dashed,square,blue,right,right,yes,0.6159439086914062,2021-11-10 10:22:00,1636562675.1524577
